100
  2.046068161559E+01
  6.049109565528E-01   3.464611777109E-01  -2.642226363536E-01   7.521758622441E-02   3.556031276276E-03  -3.567482585430E-01   3.618683351352E-01  -2.098249664737E-01   7.420559995081E-02
  1.697795947962E-01  -3.911144502740E+00   2.681903555011E-01  -1.750425375142E+00   7.234225851283E-01   1.282111695419E-01   5.538318338597E-01   1.554273478737E+00  -1.208593939113E+00
 -4.312954952015E-01   6.319210666274E-01  -3.835473224771E-02   7.430821157278E-02   5.858586887773E-02   3.123961259198E-02  -3.943887823168E-01   2.109766968351E-01   5.424546137182E-01
  8.144753885186E-01  -1.693483391950E+00   9.040418188240E-02   2.957235695576E-01  -1.806652225677E-02   1.192474704025E-01  -1.123509595419E-01  -1.562102588349E-01   2.549542609028E-01
  3.094118025422E+00   1.523794640968E+00  -2.352747201695E+00  -1.495710862603E+00   1.352037040124E+00   1.150263242123E-01  -9.273256253449E-01  -1.160032985673E+00   1.577000348739E+00
  7.459922820394E-01   2.303564086978E-01   2.426994502250E-01  -2.033921209762E-01  -2.781089347274E-03  -7.298717515544E-01   5.096256480516E-01   5.454403780271E-01  -1.440948490772E-01
 -4.019999334475E+00   3.737652054069E+00  -2.341459139760E-01  -9.393736254757E-01  -1.786691388125E+00   2.932073012055E-02  -1.860694105140E+00   9.951957626227E-01   1.030695040858E+00
 -4.699575733921E-02  -7.323498619857E-02  -1.391339716491E-02   1.572795068407E-02  -1.755902143067E-03   1.044356213627E-02  -8.363636343686E-02  -1.920636026869E-01   9.366379930557E-02
  6.509865810099E-01  -6.438432417417E-01  -3.815061485467E-01   3.036883816314E-01   5.243977052103E-01  -5.025049649707E-01   1.903968669983E-01  -6.792177547105E-01  -5.937432190730E-01
 -3.773884301219E+01   6.068950234590E+00   3.942681139025E+01  -4.094597101553E+00  -2.880267857481E+00  -3.752666764142E+00  -7.649000761328E+00   2.323650055090E-01   8.167605816592E+00
 -3.182865071368E-02   1.334486221845E-01   4.145415417082E-01  -1.505878828853E-01  -2.827645532642E-01  -7.230119962659E-01   4.223852179480E-01   6.061629295967E-01  -3.250395386790E-01
  5.717259414595E-02   1.116701928290E+00   2.237568166936E+00   1.895868731232E-01   1.242566828658E+00   1.235116958059E-01   2.254930474304E-01  -1.603942837881E-01   1.267492068234E+00
  7.778380498880E+00  -4.602869365308E+01   1.836168808712E+01  -3.382963456635E+00   3.034342524921E-01   3.073085696431E+00  -7.455007533860E-01   8.347028992996E+00  -1.644853677360E+00
  1.894861556499E+01  -1.202592959468E+00  -8.078192457430E+00   3.132311059701E-01  -1.672579738601E+00  -3.137396624966E+00  -5.354547549624E+00   3.343663448890E-01  -7.128410883320E-01
 -4.444348989391E-01  -3.433019901457E-02  -2.195009014410E-01   1.810686643110E-01  -1.805913383056E-01  -2.023239196181E-01   3.354466566586E-01   2.223193146042E-01   1.017671837917E-01
 -1.471002534821E+00  -1.852190347090E+00  -8.024678513915E-02   5.405688445192E-01  -5.332238829379E-01  -2.279237406173E-01   1.390209087205E-01   4.320440502677E-01  -6.810428508788E-01
  1.932279574608E+00  -2.687265204758E-01   2.860420379697E+00   3.225579303877E-01  -2.931506577954E-01  -2.062869797084E-01   4.192935414269E-01   3.613070760978E-02   6.042781586186E-01
 -2.769419296489E+00  -1.324646350774E+00   2.920231635011E+00   9.619546642907E-01   1.306353231957E-01   1.359002365816E+00  -6.092699394534E-01   2.047819578289E+00   2.344164334266E-01
  1.587906258298E-01  -5.444402213079E-01  -3.050793156127E-01   1.077397807502E-01  -7.842351150686E-01   2.981429839734E-01   8.304224244672E-01  -1.421176799766E-01  -6.739155903457E-01
 -3.793980359134E-01   3.208009511140E-02  -2.265608834857E-01  -2.840300330924E-01  -2.746989968221E-01   1.318860006945E-01  -4.485315036986E-02   2.347782945931E-01   3.924125376761E-01
  6.189193956517E-01  -3.329844342039E-01   3.014696778414E-01   1.661491677062E-01  -8.274680296690E-02  -1.357140191241E-02   1.664546494772E-01   3.876886413036E-01  -3.259570508298E-01
 -1.877310071540E-01  -7.110378750282E-03   1.017010944894E+00  -2.799393966540E-01   2.877827340410E-01   2.257445510572E-02  -3.371453718743E-01  -3.118035897535E-01  -2.059222436308E-01
  2.968338459641E+00  -1.942871217920E+00   3.436095993693E+00  -2.063877346327E+00   6.342902681289E-01   8.380429844793E-01  -7.762545981352E-01  -2.227182748781E+00  -2.260193578193E-01
 -9.320084245234E-01   3.047060192855E-01  -4.683321856847E-01  -3.413556685091E-01   1.958331288021E-01   5.266470304541E-01   5.063302954665E-02   9.825353227403E-01  -3.325359959026E-01
 -6.964170342260E-01   6.409939162915E-01   4.650042527396E-03  -3.021561061729E-01  -7.034908884103E-02   2.098863153616E-01  -2.688649344539E-01   1.577121846824E-01  -3.342012701906E-01
