100
  2.046065259628E+01
  6.049113907227E-01   3.464614758389E-01  -2.642225262734E-01   7.521532035076E-02   3.555971521606E-03  -3.567471205137E-01   3.618671782995E-01  -2.098241936268E-01   7.420333721269E-02
  1.697796796405E-01  -3.911144303995E+00   2.681890682117E-01  -1.750428144530E+00   7.234204988712E-01   1.282120610586E-01   5.538294946466E-01   1.554276107972E+00  -1.208595052864E+00
 -4.312957276032E-01   6.319210293570E-01  -3.835502939904E-02   7.430752112440E-02   5.858407009436E-02   3.123960617617E-02  -3.943882560007E-01   2.109764852264E-01   5.424573014677E-01
  8.144759306512E-01  -1.693482474739E+00   9.040385044279E-02   2.957228895694E-01  -1.806795793383E-02   1.192498187299E-01  -1.123534672438E-01  -1.562115573129E-01   2.549527409264E-01
  3.094117673311E+00   1.523795122685E+00  -2.352747216601E+00  -1.495711614888E+00   1.352038534373E+00   1.150249137714E-01  -9.273249355974E-01  -1.160030045163E+00   1.577003096084E+00
  7.459909700898E-01   2.303565093111E-01   2.427000782235E-01  -2.033938133659E-01  -2.782445712482E-03  -7.298720511434E-01   5.096258646716E-01   5.454405930857E-01  -1.440970464350E-01
 -4.020000050741E+00   3.737652189896E+00  -2.341467310343E-01  -9.393757005904E-01  -1.786688969370E+00   2.932047020286E-02  -1.860691751839E+00   9.951979021410E-01   1.030696162748E+00
 -4.699531670184E-02  -7.323428459824E-02  -1.391299249497E-02   1.572778210156E-02  -1.754059973894E-03   1.044653337553E-02  -8.363310593581E-02  -1.920646052999E-01   9.366460575034E-02
  6.509857671358E-01  -6.438434193899E-01  -3.815060106895E-01   3.036892053461E-01   5.243991994953E-01  -5.025049297664E-01   1.903956820049E-01  -6.792170604760E-01  -5.937449600073E-01
 -3.773884375565E+01   6.068950197728E+00   3.942681179346E+01  -4.094597687669E+00  -2.880266180478E+00  -3.752669845013E+00  -7.649003051577E+00   2.323624566546E-01   8.167604864884E+00
 -3.182736406649E-02   1.334491125683E-01   4.145416213087E-01  -1.505876367148E-01  -2.827640918600E-01  -7.230108055058E-01   4.223844234953E-01   6.061619736115E-01  -3.250390040070E-01
  5.717395907476E-02   1.116702426520E+00   2.237568321841E+00   1.895869227967E-01   1.242566950808E+00   1.235109178291E-01   2.254931881671E-01  -1.603935177738E-01   1.267492197491E+00
  7.778381237285E+00  -4.602869376634E+01   1.836168733954E+01  -3.382960529495E+00   3.034335340517E-01   3.073082439252E+00  -7.455027433230E-01   8.347024759107E+00  -1.644854531789E+00
  1.894861554086E+01  -1.202592146278E+00  -8.078191711860E+00   3.132322775327E-01  -1.672578405225E+00  -3.137396487519E+00  -5.354544661276E+00   3.343638340363E-01  -7.128413500159E-01
 -4.444350869427E-01  -3.433069231323E-02  -2.195017970679E-01   1.810677833269E-01  -1.805905612934E-01  -2.023229585876E-01   3.354470869328E-01   2.223177347057E-01   1.017688556064E-01
 -1.471004419999E+00  -1.852190149184E+00  -8.024746554400E-02   5.405679186388E-01  -5.332250957736E-01  -2.279221652064E-01   1.390224791820E-01   4.320425163682E-01  -6.810431087851E-01
  1.932280088985E+00  -2.687273960623E-01   2.860420827823E+00   3.225577212568E-01  -2.931511760293E-01  -2.062857873005E-01   4.192944862957E-01   3.613301877059E-02   6.042793287912E-01
 -2.769418852462E+00  -1.324646028165E+00   2.920232033450E+00   9.619530744113E-01   1.306325706143E-01   1.359001960124E+00  -6.092698443751E-01   2.047819008640E+00   2.344199258270E-01
  1.587913075332E-01  -5.444405444803E-01  -3.050796359669E-01   1.077385370573E-01  -7.842347031695E-01   2.981428435219E-01   8.304219879061E-01  -1.421188875658E-01  -6.739152660807E-01
 -3.793968048419E-01   3.207986570201E-02  -2.265619285882E-01  -2.840295075836E-01  -2.746988926856E-01   1.318856002908E-01  -4.485145708504E-02   2.347768632496E-01   3.924143877614E-01
  6.189197507163E-01  -3.329849718130E-01   3.014703250338E-01   1.661510030406E-01  -8.274553552120E-02  -1.357026851388E-02   1.664530637804E-01   3.876905522738E-01  -3.259566200608E-01
 -1.877303603747E-01  -7.110798432552E-03   1.017010892936E+00  -2.799427520909E-01   2.877823010360E-01   2.256964540171E-02  -3.371410791464E-01  -3.118070452115E-01  -2.059249273191E-01
  2.968338519033E+00  -1.942871088897E+00   3.436095747758E+00  -2.063877649328E+00   6.342904978521E-01   8.380431076172E-01  -7.762551130655E-01  -2.227183075285E+00  -2.260200157736E-01
